dataset,method,split,traintest,coverage,width,rmse
naval-propulsion-plant,svi,9,test,0.9794719195305951,1.171680728588624,0.0036571292157013147
naval-propulsion-plant,svi,10,trainval,0.9894558234801228,1.2012064197674108,0.0036555754904763365
naval-propulsion-plant,svi,10,test,0.9853436714165968,1.1979638867064497,0.003681489334494118
naval-propulsion-plant,svi,11,trainval,0.9851410483195233,1.144385477803476,0.0035946067115739827
naval-propulsion-plant,svi,11,test,0.9798281642917016,1.149763608628,0.0036505446652941773
naval-propulsion-plant,svi,12,trainval,0.9827990876082301,1.1619835481343093,0.003522324881856016
naval-propulsion-plant,svi,12,test,0.9793461860854987,1.1735224241957352,0.0035653862448289143
naval-propulsion-plant,svi,13,trainval,0.9869844520994321,1.1824103179295653,0.0036811007247767144
naval-propulsion-plant,svi,13,test,0.9856035205364627,1.183831969989159,0.003648263832834687
naval-propulsion-plant,svi,14,trainval,1.0,3.9256097837583783,0.014742212140247467
naval-propulsion-plant,svi,14,test,1.0,3.9256097837583783,0.014529167335214685
naval-propulsion-plant,svi,15,trainval,0.9772833069546597,1.1782189909892369,0.003768970155840151
naval-propulsion-plant,svi,15,test,0.9791533948030176,1.1790789708441747,0.0035960658798845804
naval-propulsion-plant,svi,16,trainval,0.9753812494181175,1.1647239064928396,0.0037131307047986737
naval-propulsion-plant,svi,16,test,0.9688222967309305,1.170556535386653,0.0037573991879977795
naval-propulsion-plant,svi,17,trainval,0.9845717344753747,1.1377800318638793,0.0034257359708286497
naval-propulsion-plant,svi,17,test,0.9832774518021794,1.1453558587731463,0.00337365220369149
naval-propulsion-plant,svi,18,trainval,0.9726734009868727,1.1561842326418807,0.0038532218870498693
naval-propulsion-plant,svi,18,test,0.9652724224643755,1.1536999789981879,0.003990402371449644
naval-propulsion-plant,svi,19,trainval,0.9798021599478633,1.190689227995205,0.0036286886576234814
naval-propulsion-plant,svi,19,test,0.9748784576697401,1.193947532521838,0.003766476990244728
naval-propulsion-plant,ll_svi,0,trainval,0.9942621729820315,0.47498229223979016,0.0010445843693747915
naval-propulsion-plant,ll_svi,0,test,0.9934115674769489,0.478193228187931,0.0010741961746733092
naval-propulsion-plant,ll_svi,1,trainval,0.9972637557024485,0.5024645755390656,0.0009777888955376983
naval-propulsion-plant,ll_svi,1,test,0.9978583403185247,0.5020772227901745,0.0009997983461837658
naval-propulsion-plant,ll_svi,2,trainval,0.9917880085653105,0.5360465949864677,0.0011939654718206118
naval-propulsion-plant,ll_svi,2,test,0.9935205364626991,0.5348500291917726,0.0011898673468848293
naval-propulsion-plant,ll_svi,3,trainval,0.9837892188809235,0.5058068259571254,0.0013825627258601824
naval-propulsion-plant,ll_svi,3,test,0.9851886001676446,0.5075282582525457,0.001371536639756423
naval-propulsion-plant,ll_svi,4,trainval,0.9914807746019924,0.525447174529913,0.0012552504489717203
naval-propulsion-plant,ll_svi,4,test,0.994103101424979,0.5306555204631219,0.0012341349737415908
naval-propulsion-plant,ll_svi,5,trainval,0.9985155013499674,0.45237858760170857,0.0009869600616449524
naval-propulsion-plant,ll_svi,5,test,0.9990528080469405,0.4542100248958846,0.000988741938421966
naval-propulsion-plant,ll_svi,6,trainval,0.99788148217112,0.45038127034202413,0.0010750114656128496
naval-propulsion-plant,ll_svi,6,test,0.9968524727577536,0.4526979225025048,0.00111364870362619
naval-propulsion-plant,ll_svi,7,trainval,0.9942756726561772,0.5030050551853933,0.001299301501882933
naval-propulsion-plant,ll_svi,7,test,0.9960938809723386,0.5004353635138328,0.0012578069131381165
naval-propulsion-plant,ll_svi,8,trainval,0.9810892840517643,0.48027257574635734,0.0016148619823981242
naval-propulsion-plant,ll_svi,8,test,0.9795976529756916,0.4873100263491706,0.001668608701646914
naval-propulsion-plant,ll_svi,9,trainval,0.9972833069546597,0.47853414007305084,0.0010113550408126866
naval-propulsion-plant,ll_svi,9,test,0.996533948030176,0.47916966498292923,0.0010623490642190953
naval-propulsion-plant,ll_svi,10,trainval,0.9957219998137976,0.45603984790114893,0.0010024983379632963
naval-propulsion-plant,ll_svi,10,test,0.9959178541492036,0.45550526557947857,0.0010239987244490029
naval-propulsion-plant,ll_svi,11,trainval,0.9970659156503119,0.5156946063744696,0.0010250749041705452
naval-propulsion-plant,ll_svi,11,test,0.9960896898575021,0.5160748718938462,0.001079460484622946
naval-propulsion-plant,ll_svi,12,trainval,0.9944423238059771,0.47611523307895415,0.0011579581417653858
naval-propulsion-plant,ll_svi,12,test,0.9931139983235541,0.47971349797148843,0.0011963701286974242
naval-propulsion-plant,ll_svi,13,trainval,0.9956018992645005,0.4895501311492723,0.001347039692027361
naval-propulsion-plant,ll_svi,13,test,0.9950880134115675,0.49153757973827394,0.001375411091842473
naval-propulsion-plant,ll_svi,14,trainval,0.9986546876454706,0.49905022570017293,0.0009307348697304243
naval-propulsion-plant,ll_svi,14,test,0.9982523051131601,0.5044410793056529,0.0009813615815445873
naval-propulsion-plant,ll_svi,15,trainval,0.9981295968717997,0.49709272240698804,0.001046214382748437
naval-propulsion-plant,ll_svi,15,test,0.998290025146689,0.49939002091026685,0.0010111102294292173
naval-propulsion-plant,ll_svi,16,trainval,0.9986053440089377,0.45289872397788694,0.0009257689561932238
naval-propulsion-plant,ll_svi,16,test,0.9988767812238055,0.4563648853996595,0.0009233818901203572
naval-propulsion-plant,ll_svi,17,trainval,0.9926841076249884,0.4775825355718685,0.0013118125178012987
naval-propulsion-plant,ll_svi,17,test,0.9954819782062029,0.4825463353486379,0.0013039146835505274
naval-propulsion-plant,ll_svi,18,trainval,0.9978046736802905,0.4828029637868416,0.0012438098563607048
naval-propulsion-plant,ll_svi,18,test,0.9978499580888517,0.48183022046755825,0.001218101252963796
naval-propulsion-plant,ll_svi,19,trainval,0.9828907922912206,0.4621610547711229,0.001446043770774717
naval-propulsion-plant,ll_svi,19,test,0.981303436714166,0.4651532943066943,0.0014634150585130534
power-plant,svi,0,trainval,0.9668784113343398,0.9947044620470978,4.169124539588139
power-plant,svi,0,test,0.9624294670846395,0.9991596127188802,4.461884256653837
power-plant,svi,1,trainval,0.9661131111369179,1.018157477283599,4.207448199017539
power-plant,svi,1,test,0.9662382445141066,1.01478627931879,4.012981546146655
power-plant,svi,2,trainval,0.967807455580072,0.9912004681195525,4.280996253990381
power-plant,svi,2,test,0.9655015673981191,0.9922620267170161,4.307801380296878
power-plant,svi,3,trainval,0.9615218906050401,1.0076188065095673,4.332903508011637
power-plant,svi,3,test,0.9598432601880877,1.0058959059808579,4.542700369720778
power-plant,svi,4,trainval,0.9673922889327604,0.9916696074989177,4.167078925971132
power-plant,svi,4,test,0.9583437826541275,1.0020336266713603,4.393954596791121
power-plant,svi,5,trainval,0.9612257577517129,0.9948024472381242,4.214996775978586
power-plant,svi,5,test,0.9612539184952978,0.9963519060950254,4.328466693569675
power-plant,svi,6,trainval,0.9680449425153873,1.0070283491918872,4.2661719094367125
power-plant,svi,6,test,0.9683176593521421,1.0080827862573782,4.221067002294229
power-plant,svi,7,trainval,0.9695848333526884,1.0106684491620346,4.249010049965801
power-plant,svi,7,test,0.9661859979101358,1.0076397118074074,4.149375008360145
power-plant,svi,8,trainval,0.9628626175821624,0.991230593921661,4.380615051884516
power-plant,svi,8,test,0.9567920585161964,0.9914960323458812,4.541289758410075
power-plant,svi,9,trainval,0.9664150505167809,1.0099585588782374,4.208594713955309
power-plant,svi,9,test,0.9633699059561128,1.0223905873007708,4.22873565113117
power-plant,svi,10,trainval,0.9651753571013819,1.0065711020972026,4.228739318696397
power-plant,svi,10,test,0.9679519331243469,1.0090776391816707,4.175515689444214
power-plant,svi,11,trainval,0.9664487283706886,0.9818593078020224,4.139577844365017
power-plant,svi,11,test,0.9601044932079414,0.9842390500787263,4.411177778531286
power-plant,svi,12,trainval,0.9639693415398909,1.0032614234840862,4.2802458715205605
power-plant,svi,12,test,0.9661494252873564,1.011235589734522,4.157510573888583
power-plant,svi,13,trainval,0.9592341191499245,0.9989933376087085,4.315320110371897
power-plant,svi,13,test,0.9496969696969697,1.0016011919834136,4.4277017842498925
power-plant,svi,14,trainval,0.9659847869004762,1.007460044655833,4.226644471726898
power-plant,svi,14,test,0.9625862068965517,1.0043185695261043,4.145800589365116
power-plant,svi,15,trainval,0.9663053071652538,1.0027505944247914,4.213933469826738
power-plant,svi,15,test,0.9575653082549634,1.0046137879643293,4.152220924488136
power-plant,svi,16,trainval,0.9677987457902683,1.0004300440614646,4.264905032068739
power-plant,svi,16,test,0.9697544409613376,1.0023119573010661,4.151854803500091
power-plant,svi,17,trainval,0.965713622111253,1.00216034059047,4.203396004289798
power-plant,svi,17,test,0.9615882967607106,1.0039079823074457,4.186007339491471
power-plant,svi,18,trainval,0.9671460922076414,1.0043484724398817,4.143749106212326
power-plant,svi,18,test,0.9692058516196447,1.0026806935847083,4.25212316095467
power-plant,svi,19,trainval,0.9640210196260597,1.00448500034669,4.236940172339331
power-plant,svi,19,test,0.9582758620689655,1.0054669146857438,4.556855818045414
power-plant,ll_svi,0,trainval,0.9568569271861572,0.9587057716588747,4.1424620808020025
power-plant,ll_svi,0,test,0.9532601880877742,0.9666760739183811,4.429645137973234
power-plant,ll_svi,1,trainval,0.964915224712577,0.9829088227440087,4.062611874440898
power-plant,ll_svi,1,test,0.9657314524555903,0.9841338090933608,3.90830406724319
power-plant,ll_svi,2,trainval,0.966665311810475,0.9675204593634857,4.021353844073487
power-plant,ll_svi,2,test,0.9626175548589342,0.9737816633313676,4.085252530136161
power-plant,ll_svi,3,trainval,0.9684537219835094,0.9926089852290593,4.11544523827419
power-plant,ll_svi,3,test,0.9673458725182863,0.9952282659047302,4.297371279356121
power-plant,ll_svi,4,trainval,0.9538613401463245,0.9533481236441348,4.216546323670741
power-plant,ll_svi,4,test,0.9451462904911181,0.9641948260544726,4.480068960363586
power-plant,ll_svi,5,trainval,0.9712071768667982,0.9979598270854473,4.036700122401004
power-plant,ll_svi,5,test,0.9707366771159874,1.0003853869330341,4.179969368400592
power-plant,ll_svi,6,trainval,0.9675595168969923,0.9711798194665332,4.100435684974159
power-plant,ll_svi,6,test,0.9658516196447231,0.9810886567623994,4.098473965715408
power-plant,ll_svi,7,trainval,0.9693037974683544,0.9893044860880295,4.042464334941787
power-plant,ll_svi,7,test,0.9707471264367816,0.9997010349635606,3.916496328703956
power-plant,ll_svi,8,trainval,0.9672866101498084,0.9914746073103737,4.074362484317394
power-plant,ll_svi,8,test,0.961551724137931,0.9974320473033934,4.373999883186335
power-plant,ll_svi,9,trainval,0.9694483799790965,0.9839867440275782,4.039311282278644
power-plant,ll_svi,9,test,0.9620898641588297,0.9984102793368274,4.130323076798874
power-plant,ll_svi,10,trainval,0.961384275926141,0.9450647093246776,4.025951577099994
power-plant,ll_svi,10,test,0.9713949843260188,0.9523056407193978,3.9466863451159635
power-plant,ll_svi,11,trainval,0.9564922773197073,0.9743996448384311,4.120461999962917
power-plant,ll_svi,11,test,0.9507836990595612,0.9830415412949668,4.468327334477905
power-plant,ll_svi,12,trainval,0.9690506329113924,0.9645907754258947,4.018062540989654
power-plant,ll_svi,12,test,0.9718808777429467,0.9754848379400367,3.928935352936538
power-plant,ll_svi,13,trainval,0.9660788526303565,0.9674222667185316,4.065951614329048
power-plant,ll_svi,13,test,0.957810867293626,0.9742619045849328,4.222865880701419
power-plant,ll_svi,14,trainval,0.9666711183370108,0.9601131510552836,4.051987989587405
power-plant,ll_svi,14,test,0.9588453500522466,0.9610815182102365,4.060298163768972
power-plant,ll_svi,15,trainval,0.9667210544652189,0.9845114920209868,4.084481195501867
power-plant,ll_svi,15,test,0.9584169278996865,0.9887052753814098,4.034805093058587
power-plant,ll_svi,16,trainval,0.9677360353036814,1.002718060144542,4.137339779117915
power-plant,ll_svi,16,test,0.9631138975966562,1.0140116037654645,4.184264779641969
power-plant,ll_svi,17,trainval,0.9660591104401347,0.9835164371850301,4.345813543561279
power-plant,ll_svi,17,test,0.9676436781609196,0.9874998763630769,4.340636278615757
power-plant,ll_svi,18,trainval,0.961996283823017,0.957461254365391,4.045842400946107
power-plant,ll_svi,18,test,0.9626123301985371,0.9587930337790203,4.244470080190121
power-plant,ll_svi,19,trainval,0.9649912902101963,0.9757609545819903,4.247840082434246
power-plant,ll_svi,19,test,0.9584221525600836,0.9798782620963418,4.6354219945961335
protein-tertiary-structure,svi,0,trainval,0.9652111426974755,3.062512490739681,4.577746962529362
protein-tertiary-structure,svi,0,test,0.958861797507107,3.0843937268943202,4.7586687352698265
protein-tertiary-structure,svi,1,trainval,0.9679094686201618,2.9107609081888888,4.487829921814878
protein-tertiary-structure,svi,1,test,0.9626864202930243,2.9267887961034456,4.631506066772377
protein-tertiary-structure,svi,2,trainval,0.957318803605705,2.883712214705027,4.567845516898806
protein-tertiary-structure,svi,2,test,0.9534419418324951,2.8754005278812613,4.622708525017295
protein-tertiary-structure,svi,3,trainval,0.9683368564278252,2.964207367079129,4.529541507795104
protein-tertiary-structure,svi,3,test,0.9669932210802537,2.9896947738765607,4.629772958806391
protein-tertiary-structure,svi,4,trainval,0.9660447797458512,2.8932245354428185,4.53034300938235
protein-tertiary-structure,svi,4,test,0.9625267876667396,2.8910740488359052,4.5865059260663665
protein-tertiary-structure,ll_svi,0,trainval,0.9616671526107345,2.6255326937434016,4.2533027691861305
protein-tertiary-structure,ll_svi,0,test,0.9532385742401049,2.6555337145433953,4.373822632378282
protein-tertiary-structure,ll_svi,1,trainval,0.9564900259980076,2.583761559162313,4.315419426097061
protein-tertiary-structure,ll_svi,1,test,0.9531598513011152,2.587058962037511,4.4066435258723855
protein-tertiary-structure,ll_svi,2,trainval,0.9575957917243725,2.641976341748197,4.394451001891309
protein-tertiary-structure,ll_svi,2,test,0.9533446315329106,2.6383497751684897,4.410433465856916
protein-tertiary-structure,ll_svi,3,trainval,0.9618335884539689,2.6944482150467657,4.314483164410464
protein-tertiary-structure,ll_svi,3,test,0.9616455280997157,2.7243050458864717,4.411106734539411
protein-tertiary-structure,ll_svi,4,trainval,0.9584909006973298,2.6395207210050304,4.288389982704489
protein-tertiary-structure,ll_svi,4,test,0.9580833151104308,2.647817832083032,4.310225364415219
wine-quality-red,svi,0,trainval,0.9472480889506601,2.85345925549522,0.6005961696439674
wine-quality-red,svi,0,test,0.9070625,2.8004566094987577,0.641831554716585
wine-quality-red,svi,1,trainval,0.9572793606671299,2.801447859991641,0.5909624587905261
wine-quality-red,svi,1,test,0.92925,2.764139833254815,0.6468186206528284
wine-quality-red,svi,2,trainval,0.9506740792216817,2.796635634634186,0.5840684660952892
wine-quality-red,svi,2,test,0.883125,2.800993279329706,0.7075754332958124
wine-quality-red,svi,3,trainval,0.9572341904100069,2.8067408840060195,0.5898023249530057
wine-quality-red,svi,3,test,0.9350625,2.7732165812325227,0.6441508892124203
wine-quality-red,svi,4,trainval,0.9368589298123697,2.7216718347479336,0.5611798524041401
wine-quality-red,svi,4,test,0.90759375,2.6824680623252743,0.6290495768030709
wine-quality-red,svi,5,trainval,0.9544232105628909,2.7924977518264282,0.5969959961262126
wine-quality-red,svi,5,test,0.90840625,2.7886046163908156,0.6409149801086089
wine-quality-red,svi,6,trainval,0.9714767199444059,2.674860785763211,0.5292273953256054
wine-quality-red,svi,6,test,0.92615625,2.665348709013376,0.6782357761620628
wine-quality-red,svi,7,trainval,0.9359207783182766,2.7917632130133567,0.6113139209963181
wine-quality-red,svi,7,test,0.839625,2.8765506111858685,0.8864139198022584
wine-quality-red,svi,8,trainval,0.9716122307157748,2.6143877545435985,0.5099474903658627
wine-quality-red,svi,8,test,0.93503125,2.588774946416257,0.6615243528014471
wine-quality-red,svi,9,trainval,0.9737317581653926,2.7016581259685077,0.49132463256907744
wine-quality-red,svi,9,test,0.8908125,2.72497696755066,0.6979294548934712
wine-quality-red,svi,10,trainval,0.9467095205003475,2.8012309254660694,0.5943115557415302
wine-quality-red,svi,10,test,0.92990625,2.898896006327669,0.6680235095367448
wine-quality-red,svi,11,trainval,0.9289506601806811,2.5603351107014833,0.5311559323362283
wine-quality-red,svi,11,test,0.81065625,2.5270776545203955,0.7549961486599892
wine-quality-red,svi,12,trainval,0.9702397498262683,2.6402490273530304,0.5135619490516115
wine-quality-red,svi,12,test,0.90034375,2.764005268519797,0.749537078426437
wine-quality-red,svi,13,trainval,0.9640722724113968,2.6216139844929107,0.5149176517519948
wine-quality-red,svi,13,test,0.903125,2.5596287373813573,0.6632140069917192
wine-quality-red,svi,14,trainval,0.9269701181375956,2.6034047939333367,0.5415587442105751
wine-quality-red,svi,14,test,0.8444375,2.6689042228296276,0.6857697859818432
wine-quality-red,svi,15,trainval,0.952324530924253,2.8390252325143277,0.6023394047824453
wine-quality-red,svi,15,test,0.9439375,2.848557680188541,0.5820869748110252
wine-quality-red,svi,16,trainval,0.957956914523975,2.6895166557984354,0.547503474324538
wine-quality-red,svi,16,test,0.922625,2.686585034145149,0.6532288685912172
wine-quality-red,svi,17,trainval,0.9486553161917999,2.828371922320729,0.5995693036603779
wine-quality-red,svi,17,test,0.94290625,2.9215229099984428,0.625789540341289
wine-quality-red,svi,18,trainval,0.9660632383599722,2.6184705350663147,0.5123446623360774
wine-quality-red,svi,18,test,0.9215625,2.6301167396966014,0.6540509491052449
wine-quality-red,svi,19,trainval,0.9518554551772064,2.880972881218539,0.6120162173058717
wine-quality-red,svi,19,test,0.9360625,2.96782450582624,0.6524940755884319
wine-quality-red,ll_svi,0,trainval,0.9691000694927032,2.2931833889687745,0.40824929249407044
wine-quality-red,ll_svi,0,test,0.8271875,2.249339288323587,0.6435294523122904
wine-quality-red,ll_svi,1,trainval,0.9585337039610841,2.5897306740254993,0.5233315619340078
wine-quality-red,ll_svi,1,test,0.9000625,2.548261664511734,0.6071720380691913
wine-quality-red,ll_svi,2,trainval,0.9718033356497567,2.3736512314768894,0.4167929189851893
wine-quality-red,ll_svi,2,test,0.83853125,2.3677652977031016,0.7454153148159455
wine-quality-red,ll_svi,3,trainval,0.975371785962474,2.278498775195325,0.4264679398988013
wine-quality-red,ll_svi,3,test,0.872875,2.3152513433613926,0.6186744301232862
wine-quality-red,ll_svi,4,trainval,0.9559173036831132,2.6055172008825807,0.5255028076919063
wine-quality-red,ll_svi,4,test,0.933875,2.5836305899536294,0.5825384489939768
wine-quality-red,ll_svi,5,trainval,0.9774669909659486,2.2821788462446264,0.419293967294931
wine-quality-red,ll_svi,5,test,0.859,2.338480671526336,0.6551120987632646
wine-quality-red,ll_svi,6,trainval,0.9695726198749132,2.277310502038346,0.417105913745155
wine-quality-red,ll_svi,6,test,0.8218125,2.3438147570704593,0.635376864084805
wine-quality-red,ll_svi,7,trainval,0.9829708130646282,2.2561198479259588,0.3807298555131256
wine-quality-red,ll_svi,7,test,0.807625,2.279008919476978,0.7204106836373079
wine-quality-red,ll_svi,8,trainval,0.9780958999305073,2.506759266528634,0.45472345827948796
wine-quality-red,ll_svi,8,test,0.91075,2.4094780849937556,0.6205152250842859
wine-quality-red,ll_svi,9,trainval,0.9728804725503822,2.216890465942757,0.38203786503555204
wine-quality-red,ll_svi,9,test,0.8410625,2.2709303368129046,0.6743242890500106
wine-quality-red,ll_svi,10,trainval,0.9758304378040306,2.207552239075871,0.4029886614560554
wine-quality-red,ll_svi,10,test,0.81090625,2.236506384650934,0.6639939359585181
wine-quality-red,ll_svi,11,trainval,0.9629325920778318,2.610192840454518,0.5057956717669507
wine-quality-red,ll_svi,11,test,0.930125,2.5859874481473635,0.6546539175201237
wine-quality-red,ll_svi,12,trainval,0.9759173036831132,2.204342477822574,0.3988051723762926
wine-quality-red,ll_svi,12,test,0.835,2.2529396239970807,0.6840465026570534
wine-quality-red,ll_svi,13,trainval,0.9752328005559416,2.2710217857643853,0.39521135687849657
wine-quality-red,ll_svi,13,test,0.8643125,2.2298782995234925,0.6416904296328584
wine-quality-red,ll_svi,14,trainval,0.9484920083391244,2.546543946057496,0.4951608812857221
wine-quality-red,ll_svi,14,test,0.89753125,2.529690819238226,0.666823391306959
wine-quality-red,ll_svi,15,trainval,0.9753196664350243,2.3358253043325563,0.4040783894049278
wine-quality-red,ll_svi,15,test,0.9205625,2.3457697274930247,0.5891334294799428
wine-quality-red,ll_svi,16,trainval,0.9629812369701182,2.1841371606271767,0.3766523122877305
wine-quality-red,ll_svi,16,test,0.84434375,2.187535181798367,0.6075435955003601
wine-quality-red,ll_svi,17,trainval,0.9774009728978458,2.251027207048793,0.4054626765717355
wine-quality-red,ll_svi,17,test,0.842375,2.325467015898083,0.6409338453078309
wine-quality-red,ll_svi,18,trainval,0.9732036136205698,2.3391332655637633,0.41443106408400193
wine-quality-red,ll_svi,18,test,0.8685625,2.358320872800064,0.6494882074490543
wine-quality-red,ll_svi,19,trainval,0.9833391243919388,2.422286353024702,0.3926889576472132
wine-quality-red,ll_svi,19,test,0.8675625,2.435755514777617,0.6382797247316131
yacht,svi,0,trainval,0.9916787003610108,0.6446594192677428,2.513874445897446
yacht,svi,0,test,0.9943548387096774,0.5662210646293778,2.4224042495019074
yacht,svi,1,trainval,0.9927075812274369,0.6638695974407369,2.4758054181933025
yacht,svi,1,test,0.9930645161290322,0.5665470781270568,2.4516123056091716
yacht,svi,2,trainval,0.9580505415162455,0.6446048757160443,3.44803583739818
yacht,svi,2,test,0.9591935483870968,0.48987594974445126,2.848179327341594
yacht,svi,3,trainval,0.9944765342960289,0.7639384449357204,2.562298304847884
yacht,svi,3,test,0.9922580645161291,0.905753072928058,3.1613633046216583
yacht,svi,4,trainval,0.9891335740072202,0.6581116406000153,2.426945603829666
yacht,svi,4,test,0.9885483870967742,0.6889005547032551,2.7770061431200155
yacht,svi,5,trainval,0.9908483754512636,0.6711799868636948,2.5965090306138667
yacht,svi,5,test,0.9937096774193548,0.5001978727936437,2.0113278141499604
yacht,svi,6,trainval,0.987870036101083,0.8476426651939961,3.8304497698339266
yacht,svi,6,test,0.9838709677419355,0.597724989039711,2.5651152549237755
yacht,svi,7,trainval,0.9996750902527076,0.9728638708500861,2.238359916242793
yacht,svi,7,test,0.9979032258064516,0.8634723896583208,2.8243280358514515
yacht,svi,8,trainval,0.9157220216606499,0.6615327472484303,2.6876609526261697
yacht,svi,8,test,0.8548387096774194,0.5747842010590788,2.533927142495632
yacht,svi,9,trainval,0.992653429602888,0.6751537260074639,2.647340202497428
yacht,svi,9,test,0.992741935483871,0.4420189267011212,1.763784903254749
yacht,svi,10,trainval,0.9918050541516246,0.6535803986582402,2.4977118293676632
yacht,svi,10,test,0.9935483870967742,0.945146665063761,3.1780181457797143
yacht,svi,11,trainval,0.9648375451263538,0.6355694801460626,2.9952072186899787
yacht,svi,11,test,0.9674193548387097,0.5417754326676508,2.647442418046378
yacht,svi,12,trainval,0.9906498194945849,0.6573120413046272,2.5127401226323123
yacht,svi,12,test,0.9858064516129033,0.6999969036872556,2.715532440005708
yacht,svi,13,trainval,0.9926173285198556,0.7032042362182996,2.5295145085302444
yacht,svi,13,test,0.9908064516129033,0.756463074758341,2.72560325541185
yacht,svi,14,trainval,0.990884476534296,0.6526696253531105,2.6763291365359447
yacht,svi,14,test,0.9890322580645161,0.717326168784382,3.0720378736527567
yacht,svi,15,trainval,0.9704151624548737,0.6437839062814669,3.318730330094046
yacht,svi,15,test,0.9780645161290322,0.5550897063094469,2.989154775849318
yacht,svi,16,trainval,0.993231046931408,0.6711795405527223,2.5376958952736994
yacht,svi,16,test,0.9962903225806452,0.5476910013655021,2.193178003847296
yacht,svi,17,trainval,0.9823465703971119,0.6533086287385799,2.545725092466852
yacht,svi,17,test,0.9796774193548388,0.5414012446140711,2.3727205141008305
yacht,svi,18,trainval,0.9916606498194945,0.642206484558192,2.5219450207884537
yacht,svi,18,test,0.9879032258064516,0.670969679280143,2.9034843471226823
yacht,svi,19,trainval,0.9943501805054151,0.8017775102566769,2.515528496517091
yacht,svi,19,test,0.9941935483870967,0.9686051961016371,3.393601170173037
yacht,ll_svi,0,trainval,0.9973285198555957,0.596723508416773,2.050231103076954
yacht,ll_svi,0,test,0.9945161290322581,0.5257111469283822,2.2318400915274546
yacht,ll_svi,1,trainval,0.9925090252707581,0.8047401028390813,4.233574778418341
yacht,ll_svi,1,test,0.9982258064516129,0.7063256158323223,3.28315622511549
yacht,ll_svi,2,trainval,0.9987906137184116,0.675350469774172,2.453488938378482
yacht,ll_svi,2,test,1.0,0.5129597567961582,1.442815968174265
yacht,ll_svi,3,trainval,0.9990974729241877,0.6708754435810935,2.400895082599175
yacht,ll_svi,3,test,0.9985483870967742,0.8292399730467693,3.2987039419695887
yacht,ll_svi,4,trainval,0.9999458483754513,1.2278094955233287,3.1924995046513405
yacht,ll_svi,4,test,0.9987096774193548,1.1644123634794519,3.193152509790846
yacht,ll_svi,5,trainval,0.9959025270758123,0.5888021698500009,2.898094048200614
yacht,ll_svi,5,test,0.9964516129032258,0.4589881342939344,2.1472980187400537
yacht,ll_svi,6,trainval,0.9960649819494585,0.868515018824167,3.1884725475204094
yacht,ll_svi,6,test,1.0,0.649553222320348,1.356280383993392
yacht,ll_svi,7,trainval,0.9982851985559567,0.7408382649356499,3.186186022508507
yacht,ll_svi,7,test,0.9970967741935484,0.6088006832947317,2.840654087009615
yacht,ll_svi,8,trainval,0.9898014440433213,0.8236093643079367,3.6037113737556217
yacht,ll_svi,8,test,0.9998387096774194,0.8020455138043916,2.860500976455796
yacht,ll_svi,9,trainval,0.989115523465704,0.6261821315614591,3.701214063133815
yacht,ll_svi,9,test,0.9885483870967742,0.45991662829034463,2.6560585201553133
yacht,ll_svi,10,trainval,0.9989350180505415,0.5599293483178147,1.9666062672724212
yacht,ll_svi,10,test,0.9872580645161291,0.8147124938910596,2.590034543684079
yacht,ll_svi,11,trainval,0.9972021660649819,0.6761660276274132,2.364552482767453
yacht,ll_svi,11,test,0.9990322580645161,0.583657200023082,2.2027871466973057
yacht,ll_svi,12,trainval,0.980812274368231,0.7538858479863068,4.156575660723878
yacht,ll_svi,12,test,0.9964516129032258,0.7815702997496744,3.6727600388530424
yacht,ll_svi,13,trainval,0.9970397111913357,0.5852967669947016,2.707941912883391
yacht,ll_svi,13,test,0.9901612903225806,0.6489849557100971,3.5486529366410906
yacht,ll_svi,14,trainval,0.9979783393501805,0.6667838191671396,2.4671458018984347
yacht,ll_svi,14,test,0.9964516129032258,0.7239920984543764,2.6348990235547296
yacht,ll_svi,15,trainval,0.9961371841155234,0.6333425670093377,2.9096540244404627
yacht,ll_svi,15,test,0.9980645161290322,0.6160797118863452,2.8192310369992577
yacht,ll_svi,16,trainval,0.9764259927797834,0.6834501666156708,3.5103290951451602
yacht,ll_svi,16,test,0.9829032258064516,0.5962181441024085,2.825906843039661
yacht,ll_svi,17,trainval,0.9999638989169675,0.7785529668461528,1.7611122067018552
yacht,ll_svi,17,test,1.0,0.6460819829039561,1.914087119976834
yacht,ll_svi,18,trainval,0.9989350180505415,0.883625395733633,3.1675891957466025
yacht,ll_svi,18,test,0.9990322580645161,0.9474968399761151,3.503416931498292
yacht,ll_svi,19,trainval,0.8609205776173285,0.6166744292012245,2.7794552434552715
yacht,ll_svi,19,test,0.877258064516129,0.7231710177919719,4.277232969787196
